"faobs_id","obs_type","reliability","total_quantity","total_est_yn","observers.x","species","admin_unit","sub_admin_unit","loc_accuracy","landform","air_temp","wind_speed","lat","lon","obs_notes","data_src_cd","version_name","date","day","month","year","total_est","site.id","survey.id","survey.conducted","dobs_cn","condition","repro_status","activity","quantity","gender","dobs_notes","age","srv_id","visit_id","project_nm","surv_type","protocol_nm","observers.y","gis_acres","amph_surv_yn","survey_notes","habitat_notes","data.type","individual.id","duration","time.to.detect","count","pass.id","survey.pass"
"RACA_Obs","Visual","Excellent",3,NA,"BURY, BRUCE; GANGLE III, LAWRENCE; LEVINE, PAUL; MOYER, SAM","RACA","ORR00","ORR04","GPS3",NA,NA,NA,43.23113129,-122.7316698,"This is a report that was submitted to the Roseburg District Office by R. Bruce Bury and Don J. Majors on 22 May 1997 called ""Aquatic Amphibians and Reptiles of the Little River Adaptive Management Area, Oregon"". There were 3 surveys at each site conducted in this study. This study took place in 1995 in the Little River AMA within the Quartz Mountain Quad, Junction Creek. There were no survey sites designated within the report however the site name and location of the species found are within the report. The site name is 95101.","ORR00","AWORTHIN.GEOBOB_040218-085024","8/8/1995",8,8,1995,NA,23,275,1,"{C43DF000-71D9-43C2-8D66-A63A66976A3F}","Live","Non-Repro","Unknown",1,"Unknown","Located in a riffle. 2nd survey. On boulder in middle of riffle","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PO",NA,NA,NA,1,1,"275_1"
"RACA_Obs","Visual","Excellent",3,NA,"BURY, BRUCE; GANGLE III, LAWRENCE; LEVINE, PAUL; MOYER, SAM","RACA","ORR00","ORR04","GPS3",NA,NA,NA,43.23113129,-122.7316698,"This is a report that was submitted to the Roseburg District Office by R. Bruce Bury and Don J. Majors on 22 May 1997 called ""Aquatic Amphibians and Reptiles of the Little River Adaptive Management Area, Oregon"". There were 3 surveys at each site conducted in this study. This study took place in 1995 in the Little River AMA within the Quartz Mountain Quad, Junction Creek. There were no survey sites designated within the report however the site name and location of the species found are within the report. The site name is 95101.","ORR00","AWORTHIN.GEOBOB_040218-085024","8/8/1995",8,8,1995,NA,23,276,1,"{1E7C622E-3192-4DCD-A16E-B68AB7F01201}","Live","Unknown","Unknown",2,"Male","Both located on the bank. 2nd survey.","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PO",NA,NA,NA,1,1,"276_1"
"RACA_Obs","Visual","Excellent",3,NA,"BURY, BRUCE; GANGLE III, LAWRENCE; LEVINE, PAUL; MOYER, SAM","RACA","ORR00","ORR04","GPS3",NA,NA,NA,43.23113129,-122.7316698,"This is a report that was submitted to the Roseburg District Office by R. Bruce Bury and Don J. Majors on 22 May 1997 called ""Aquatic Amphibians and Reptiles of the Little River Adaptive Management Area, Oregon"". There were 3 surveys at each site conducted in this study. This study took place in 1995 in the Little River AMA within the Quartz Mountain Quad, Junction Creek. There were no survey sites designated within the report however the site name and location of the species found are within the report. The site name is 95101.","ORR00","AWORTHIN.GEOBOB_040218-085024","8/8/1995",8,8,1995,NA,23,277,1,"{1E7C622E-3192-4DCD-A16E-B68AB7F01201}","Live","Unknown","Unknown",2,"Male","Both located on the bank. 2nd survey.","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PO",NA,NA,NA,1,1,"277_1"
"Little River AMA_RACA_Obs","Visual","Excellent",2,NA,"BURY, BRUCE; GANGLE III, LAWRENCE; LEVINE, PAUL; MOYER, SAM","RACA","ORR00","ORR04","MAN5",NA,NA,NA,43.21300805,-122.6935474,"This is a report that was submitted to the Roseburg District Office by R. Bruce Bury and Don J. Majors on 22 May 1997 called ""Aquatic Amphibians and Reptiles of the Little River Adaptive Management Area, Oregon"". There were 3 surveys at each site conducted in this study. This site survey took place in 1995 in the Little River AMA within the Quartz Mountain Quad on Forest Service lands, Upper Little River Headwaters. There were no survey sites designated within the report however the site name and location of the species found are within the report. The site name is 95113 within the headwaters of the Upper Little River.","ORR00","AWORTHIN.GEOBOB_040218-085024","7/24/1995",24,7,1995,NA,21,278,1,"{7BDB66D3-CDCB-4C21-8883-267F4A54EBF7}","Live","Unknown","Unknown",1,"Male","2nd survey., Caught outside intensive survey area. Found in splash zone","adult",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PO",NA,NA,NA,1,1,"278_1"
"Little River AMA_RACA_Obs","Visual","Excellent",2,NA,"BURY, BRUCE; GANGLE III, LAWRENCE; LEVINE, PAUL; MOYER, SAM","RACA","ORR00","ORR04","MAN5",NA,NA,NA,43.21300805,-122.6935474,"This is a report that was submitted to the Roseburg District Office by R. Bruce Bury and Don J. Majors on 22 May 1997 called ""Aquatic Amphibians and Reptiles of the Little River Adaptive Management Area, Oregon"". There were 3 surveys at each site conducted in this study. This site survey took place in 1995 in the Little River AMA within the Quartz Mountain Quad on Forest Service lands, Upper Little River Headwaters. There were no survey sites designated within the report however the site name and location of the species found are within the report. The site name is 95113 within the headwaters of the Upper Little River.","ORR00","AWORTHIN.GEOBOB_040218-085024","7/24/1995",24,7,1995,NA,21,279,1,"{C586331E-2FE6-4667-A0B4-FA1B4B9019FC}","Live","Non-Repro","Unknown",1,"Unknown","2nd survey, Caught outside intensive survey area, found in splash zone","juvenile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PO",NA,NA,NA,1,1,"279_1"
"Mikes Meadow","Visual","Unknown",1,"U","DOWLAN VOS","RACA","ORN00","ORN01","TR40","OTHER",NA,"Calm",45.09429525,-122.2709495,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","5/14/1996",14,5,1996,NA,41,280,1,"{707BBD51-AF72-4057-A1A3-08F0EEC7B0DB}",NA,NA,NA,1,"Male",NA,"adult","MIKE'S MEADOW",NA,NA,"Monitoring",NA,"DOWLAN VOS",NA,1,"BTIME:1130/ ETIME:1230/ TOT_TIME:60/ TEMPA:/ WEATHER:COR/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"280_1"
"Soosap Jeep Road","Visual","Unknown",3,"U","DOWLAN ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07703442,-122.2439678,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","7/23/1996",23,7,1996,NA,38,281,1,"{9FCFCA7A-D102-493A-87C8-C48A9112D920}",NA,NA,NA,3,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP JEEP ROAD",NA,NA,"Monitoring",NA,"DOWLAN ",NA,1,"BTIME:1113/ ETIME:1232/ TOT_TIME:80/ TEMPA:/ WEATHER:CCD/ HUMID:/ TEMPW:/ SURV:ACGE/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"281_1"
"Soosap Jeep Road","Visual","Unknown",3,"U","DOWLAN ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07703442,-122.2439678,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","7/23/1996",23,7,1996,NA,38,282,1,"{9FCFCA7A-D102-493A-87C8-C48A9112D920}",NA,NA,NA,3,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP JEEP ROAD",NA,NA,"Monitoring",NA,"DOWLAN ",NA,1,"BTIME:1113/ ETIME:1232/ TOT_TIME:80/ TEMPA:/ WEATHER:CCD/ HUMID:/ TEMPW:/ SURV:ACGE/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"282_1"
"Soosap Jeep Road","Visual","Unknown",3,"U","DOWLAN ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07703442,-122.2439678,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","7/23/1996",23,7,1996,NA,38,283,1,"{9FCFCA7A-D102-493A-87C8-C48A9112D920}",NA,NA,NA,3,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP JEEP ROAD",NA,NA,"Monitoring",NA,"DOWLAN ",NA,1,"BTIME:1113/ ETIME:1232/ TOT_TIME:80/ TEMPA:/ WEATHER:CCD/ HUMID:/ TEMPW:/ SURV:ACGE/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"283_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,284,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"284_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,285,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"285_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,286,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"286_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,287,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"287_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,288,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"288_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,289,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"289_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,290,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"290_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,291,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"291_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,292,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"292_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,293,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"293_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,294,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"294_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,295,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"295_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,296,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"296_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,297,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"297_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,298,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"298_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,299,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"299_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,300,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"300_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,301,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"301_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,302,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"302_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,303,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"303_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,304,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"304_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,305,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"305_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,306,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"306_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,307,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"307_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,308,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"308_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,309,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"309_1"
"Soosap Meadow","Visual","Unknown",268,"U","HODGSON ","RACA","ORN00","ORN01","TR640","OTHER",NA,"Calm",45.07675565,-122.2632956,NA,"ORN00","DBAKERALLUM.GEOBOB_040918-124534","8/11/1993",11,8,1993,NA,37,310,1,"{BD64846F-14F3-4406-B6AC-7E5257B5B05F}",NA,NA,NA,247,NA,"Records were marked as Young of Year (1st Year Juneniles) in the source data.","juvenile","SOOSAP MEADOW",NA,NA,"Monitoring",NA,"HODGSON ",NA,1,"BTIME:/ ETIME:/ TOT_TIME:/ TEMPA:65/ WEATHER:CSD/ HUMID:/ TEMPW:/ SURV:RACA/ FIND:Y/ SM:V",NA,"PO",NA,NA,NA,1,1,"310_1"
