"site.id","lat","lon","round","date","day","month","year","disturbance","elevation_m","mixedmesic","streamless50m","survey.id","data.type","time.to.detect","individual.id","survey.conducted","pass.id","survey.pass","method","species","age","count"
"BC008",35.6914127318603,-83.4762490013872,3,"5/3/2000",3,5,2000,1,682.752,0,1,62,"count",NA,NA,1,1,"62_1","NCT & CBS","DIMI","adult",0
"BC008",35.6914127318603,-83.4762490013872,3,"5/3/2000",3,5,2000,1,682.752,0,1,62,"count",NA,NA,1,1,"62_1","NCT & CBS","DWRI","adult",0
"BC008",35.6914127318603,-83.4762490013872,3,"5/3/2000",3,5,2000,1,682.752,0,1,62,"count",NA,NA,1,1,"62_1","NCT & CBS","EWIL","adult",1
"BC008",35.6914127318603,-83.4762490013872,3,"5/3/2000",3,5,2000,1,682.752,0,1,62,"count",NA,NA,1,1,"62_1","NCT & CBS","PGCO","adult",1
"BC008",35.6914127318603,-83.4762490013872,3,"5/3/2000",3,5,2000,1,682.752,0,1,62,"count",NA,NA,1,1,"62_1","NCT & CBS","PJOR","adult",0
"BC008",35.6914127318603,-83.4762490013872,3,"5/3/2000",3,5,2000,1,682.752,0,1,62,"count",NA,NA,1,1,"62_1","NCT & CBS","PLSE","adult",2
"BC008",35.6914127318603,-83.4762490013872,4,"5/14/2000",14,5,2000,1,682.752,0,1,65,"count",NA,NA,1,1,"65_1","NCT & CBS","DFCO","adult",0
"BC008",35.6914127318603,-83.4762490013872,4,"5/14/2000",14,5,2000,1,682.752,0,1,65,"count",NA,NA,1,1,"65_1","NCT & CBS","DIMI","adult",1
"BC008",35.6914127318603,-83.4762490013872,4,"5/14/2000",14,5,2000,1,682.752,0,1,65,"count",NA,NA,1,1,"65_1","NCT & CBS","DWRI","adult",0
"BC008",35.6914127318603,-83.4762490013872,4,"5/14/2000",14,5,2000,1,682.752,0,1,65,"count",NA,NA,1,1,"65_1","NCT & CBS","EWIL","adult",2
"BC008",35.6914127318603,-83.4762490013872,4,"5/14/2000",14,5,2000,1,682.752,0,1,65,"count",NA,NA,1,1,"65_1","NCT & CBS","PGCO","adult",1
"BC008",35.6914127318603,-83.4762490013872,4,"5/14/2000",14,5,2000,1,682.752,0,1,65,"count",NA,NA,1,1,"65_1","NCT & CBS","PJOR","adult",0
"BC008",35.6914127318603,-83.4762490013872,4,"5/14/2000",14,5,2000,1,682.752,0,1,65,"count",NA,NA,1,1,"65_1","NCT & CBS","PLSE","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"5/31/2000",31,5,2000,1,682.752,0,1,70,"count",NA,NA,1,1,"70_1","NCT & CBS","DFCO","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"5/31/2000",31,5,2000,1,682.752,0,1,70,"count",NA,NA,1,1,"70_1","NCT & CBS","DIMI","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"5/31/2000",31,5,2000,1,682.752,0,1,70,"count",NA,NA,1,1,"70_1","NCT & CBS","DWRI","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"5/31/2000",31,5,2000,1,682.752,0,1,70,"count",NA,NA,1,1,"70_1","NCT & CBS","EWIL","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"5/31/2000",31,5,2000,1,682.752,0,1,70,"count",NA,NA,1,1,"70_1","NCT & CBS","PGCO","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"5/31/2000",31,5,2000,1,682.752,0,1,70,"count",NA,NA,1,1,"70_1","NCT & CBS","PJOR","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"5/31/2000",31,5,2000,1,682.752,0,1,70,"count",NA,NA,1,1,"70_1","NCT & CBS","PLSE","adult",0
"BC008",35.6914127318603,-83.4762490013872,1,"4/5/2001",5,4,2001,1,682.752,0,1,64,"count",NA,NA,1,1,"64_1","NCT & CBS","DFCO","adult",0
"BC008",35.6914127318603,-83.4762490013872,1,"4/5/2001",5,4,2001,1,682.752,0,1,64,"count",NA,NA,1,1,"64_1","NCT & CBS","DIMI","adult",0
"BC008",35.6914127318603,-83.4762490013872,1,"4/5/2001",5,4,2001,1,682.752,0,1,64,"count",NA,NA,1,1,"64_1","NCT & CBS","DWRI","adult",0
"BC008",35.6914127318603,-83.4762490013872,1,"4/5/2001",5,4,2001,1,682.752,0,1,64,"count",NA,NA,1,1,"64_1","NCT & CBS","EWIL","adult",0
"BC008",35.6914127318603,-83.4762490013872,1,"4/5/2001",5,4,2001,1,682.752,0,1,64,"count",NA,NA,1,1,"64_1","NCT & CBS","PGCO","adult",2
"BC008",35.6914127318603,-83.4762490013872,1,"4/5/2001",5,4,2001,1,682.752,0,1,64,"count",NA,NA,1,1,"64_1","NCT & CBS","PJOR","adult",0
"BC008",35.6914127318603,-83.4762490013872,1,"4/5/2001",5,4,2001,1,682.752,0,1,64,"count",NA,NA,1,1,"64_1","NCT & CBS","PLSE","adult",12
"BC008",35.6914127318603,-83.4762490013872,2,"4/18/2001",18,4,2001,1,682.752,0,1,68,"count",NA,NA,1,1,"68_1","NCT & CBS","DFCO","adult",0
"BC008",35.6914127318603,-83.4762490013872,2,"4/18/2001",18,4,2001,1,682.752,0,1,68,"count",NA,NA,1,1,"68_1","NCT & CBS","DIMI","adult",0
"BC008",35.6914127318603,-83.4762490013872,2,"4/18/2001",18,4,2001,1,682.752,0,1,68,"count",NA,NA,1,1,"68_1","NCT & CBS","DWRI","adult",0
"BC008",35.6914127318603,-83.4762490013872,2,"4/18/2001",18,4,2001,1,682.752,0,1,68,"count",NA,NA,1,1,"68_1","NCT & CBS","EWIL","adult",0
"BC008",35.6914127318603,-83.4762490013872,2,"4/18/2001",18,4,2001,1,682.752,0,1,68,"count",NA,NA,1,1,"68_1","NCT & CBS","PGCO","adult",1
"BC008",35.6914127318603,-83.4762490013872,2,"4/18/2001",18,4,2001,1,682.752,0,1,68,"count",NA,NA,1,1,"68_1","NCT & CBS","PJOR","adult",0
"BC008",35.6914127318603,-83.4762490013872,2,"4/18/2001",18,4,2001,1,682.752,0,1,68,"count",NA,NA,1,1,"68_1","NCT & CBS","PLSE","adult",0
"BC008",35.6914127318603,-83.4762490013872,3,"5/1/2001",1,5,2001,1,682.752,0,1,61,"count",NA,NA,1,1,"61_1","NCT & CBS","DFCO","adult",0
"BC008",35.6914127318603,-83.4762490013872,3,"5/1/2001",1,5,2001,1,682.752,0,1,61,"count",NA,NA,1,1,"61_1","NCT & CBS","DIMI","adult",0
"BC008",35.6914127318603,-83.4762490013872,3,"5/1/2001",1,5,2001,1,682.752,0,1,61,"count",NA,NA,1,1,"61_1","NCT & CBS","DWRI","adult",0
"BC008",35.6914127318603,-83.4762490013872,3,"5/1/2001",1,5,2001,1,682.752,0,1,61,"count",NA,NA,1,1,"61_1","NCT & CBS","EWIL","adult",1
"BC008",35.6914127318603,-83.4762490013872,3,"5/1/2001",1,5,2001,1,682.752,0,1,61,"count",NA,NA,1,1,"61_1","NCT & CBS","PGCO","adult",0
"BC008",35.6914127318603,-83.4762490013872,3,"5/1/2001",1,5,2001,1,682.752,0,1,61,"count",NA,NA,1,1,"61_1","NCT & CBS","PJOR","adult",0
"BC008",35.6914127318603,-83.4762490013872,3,"5/1/2001",1,5,2001,1,682.752,0,1,61,"count",NA,NA,1,1,"61_1","NCT & CBS","PLSE","adult",0
"BC008",35.6914127318603,-83.4762490013872,4,"5/15/2001",15,5,2001,1,682.752,0,1,66,"count",NA,NA,1,1,"66_1","NCT & CBS","DFCO","adult",0
"BC008",35.6914127318603,-83.4762490013872,4,"5/15/2001",15,5,2001,1,682.752,0,1,66,"count",NA,NA,1,1,"66_1","NCT & CBS","DIMI","adult",0
"BC008",35.6914127318603,-83.4762490013872,4,"5/15/2001",15,5,2001,1,682.752,0,1,66,"count",NA,NA,1,1,"66_1","NCT & CBS","DWRI","adult",0
"BC008",35.6914127318603,-83.4762490013872,4,"5/15/2001",15,5,2001,1,682.752,0,1,66,"count",NA,NA,1,1,"66_1","NCT & CBS","EWIL","adult",0
"BC008",35.6914127318603,-83.4762490013872,4,"5/15/2001",15,5,2001,1,682.752,0,1,66,"count",NA,NA,1,1,"66_1","NCT & CBS","PGCO","adult",1
"BC008",35.6914127318603,-83.4762490013872,4,"5/15/2001",15,5,2001,1,682.752,0,1,66,"count",NA,NA,1,1,"66_1","NCT & CBS","PJOR","adult",0
"BC008",35.6914127318603,-83.4762490013872,4,"5/15/2001",15,5,2001,1,682.752,0,1,66,"count",NA,NA,1,1,"66_1","NCT & CBS","PLSE","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"6/3/2001",3,6,2001,1,682.752,0,1,63,"count",NA,NA,1,1,"63_1","NCT & CBS","DFCO","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"6/3/2001",3,6,2001,1,682.752,0,1,63,"count",NA,NA,1,1,"63_1","NCT & CBS","DIMI","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"6/3/2001",3,6,2001,1,682.752,0,1,63,"count",NA,NA,1,1,"63_1","NCT & CBS","DWRI","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"6/3/2001",3,6,2001,1,682.752,0,1,63,"count",NA,NA,1,1,"63_1","NCT & CBS","EWIL","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"6/3/2001",3,6,2001,1,682.752,0,1,63,"count",NA,NA,1,1,"63_1","NCT & CBS","PGCO","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"6/3/2001",3,6,2001,1,682.752,0,1,63,"count",NA,NA,1,1,"63_1","NCT & CBS","PJOR","adult",0
"BC008",35.6914127318603,-83.4762490013872,5,"6/3/2001",3,6,2001,1,682.752,0,1,63,"count",NA,NA,1,1,"63_1","NCT & CBS","PLSE","adult",1
"BC009",35.6915922373594,-83.475835236658,1,"3/31/2000",31,3,2000,1,694.944,0,1,79,"count",NA,NA,1,1,"79_1","NCT & CBS","DFCO","adult",0
"BC009",35.6915922373594,-83.475835236658,1,"3/31/2000",31,3,2000,1,694.944,0,1,79,"count",NA,NA,1,1,"79_1","NCT & CBS","DIMI","adult",0
"BC009",35.6915922373594,-83.475835236658,1,"3/31/2000",31,3,2000,1,694.944,0,1,79,"count",NA,NA,1,1,"79_1","NCT & CBS","DWRI","adult",0
"BC009",35.6915922373594,-83.475835236658,1,"3/31/2000",31,3,2000,1,694.944,0,1,79,"count",NA,NA,1,1,"79_1","NCT & CBS","EWIL","adult",0
"BC009",35.6915922373594,-83.475835236658,1,"3/31/2000",31,3,2000,1,694.944,0,1,79,"count",NA,NA,1,1,"79_1","NCT & CBS","PGCO","adult",0
"BC009",35.6915922373594,-83.475835236658,1,"3/31/2000",31,3,2000,1,694.944,0,1,79,"count",NA,NA,1,1,"79_1","NCT & CBS","PJOR","adult",0
"BC009",35.6915922373594,-83.475835236658,1,"3/31/2000",31,3,2000,1,694.944,0,1,79,"count",NA,NA,1,1,"79_1","NCT & CBS","PLSE","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2000",18,4,2000,1,694.944,0,1,77,"count",NA,NA,1,1,"77_1","NCT & CBS","DFCO","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2000",18,4,2000,1,694.944,0,1,77,"count",NA,NA,1,1,"77_1","NCT & CBS","DIMI","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2000",18,4,2000,1,694.944,0,1,77,"count",NA,NA,1,1,"77_1","NCT & CBS","DWRI","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2000",18,4,2000,1,694.944,0,1,77,"count",NA,NA,1,1,"77_1","NCT & CBS","EWIL","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2000",18,4,2000,1,694.944,0,1,77,"count",NA,NA,1,1,"77_1","NCT & CBS","PGCO","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2000",18,4,2000,1,694.944,0,1,77,"count",NA,NA,1,1,"77_1","NCT & CBS","PJOR","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2000",18,4,2000,1,694.944,0,1,77,"count",NA,NA,1,1,"77_1","NCT & CBS","PLSE","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/3/2000",3,5,2000,1,694.944,0,1,72,"count",NA,NA,1,1,"72_1","NCT & CBS","DFCO","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/3/2000",3,5,2000,1,694.944,0,1,72,"count",NA,NA,1,1,"72_1","NCT & CBS","DIMI","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/3/2000",3,5,2000,1,694.944,0,1,72,"count",NA,NA,1,1,"72_1","NCT & CBS","DWRI","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/3/2000",3,5,2000,1,694.944,0,1,72,"count",NA,NA,1,1,"72_1","NCT & CBS","EWIL","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/3/2000",3,5,2000,1,694.944,0,1,72,"count",NA,NA,1,1,"72_1","NCT & CBS","PGCO","adult",1
"BC009",35.6915922373594,-83.475835236658,3,"5/3/2000",3,5,2000,1,694.944,0,1,72,"count",NA,NA,1,1,"72_1","NCT & CBS","PJOR","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/3/2000",3,5,2000,1,694.944,0,1,72,"count",NA,NA,1,1,"72_1","NCT & CBS","PLSE","adult",1
"BC009",35.6915922373594,-83.475835236658,4,"5/14/2000",14,5,2000,1,694.944,0,1,75,"count",NA,NA,1,1,"75_1","NCT & CBS","DFCO","adult",0
"BC009",35.6915922373594,-83.475835236658,4,"5/14/2000",14,5,2000,1,694.944,0,1,75,"count",NA,NA,1,1,"75_1","NCT & CBS","DIMI","adult",0
"BC009",35.6915922373594,-83.475835236658,4,"5/14/2000",14,5,2000,1,694.944,0,1,75,"count",NA,NA,1,1,"75_1","NCT & CBS","DWRI","adult",0
"BC009",35.6915922373594,-83.475835236658,4,"5/14/2000",14,5,2000,1,694.944,0,1,75,"count",NA,NA,1,1,"75_1","NCT & CBS","EWIL","adult",1
"BC009",35.6915922373594,-83.475835236658,4,"5/14/2000",14,5,2000,1,694.944,0,1,75,"count",NA,NA,1,1,"75_1","NCT & CBS","PGCO","adult",0
"BC009",35.6915922373594,-83.475835236658,4,"5/14/2000",14,5,2000,1,694.944,0,1,75,"count",NA,NA,1,1,"75_1","NCT & CBS","PJOR","adult",0
"BC009",35.6915922373594,-83.475835236658,4,"5/14/2000",14,5,2000,1,694.944,0,1,75,"count",NA,NA,1,1,"75_1","NCT & CBS","PLSE","adult",1
"BC009",35.6915922373594,-83.475835236658,5,"5/31/2000",31,5,2000,1,694.944,0,1,80,"count",NA,NA,1,1,"80_1","NCT & CBS","DFCO","adult",0
"BC009",35.6915922373594,-83.475835236658,5,"5/31/2000",31,5,2000,1,694.944,0,1,80,"count",NA,NA,1,1,"80_1","NCT & CBS","DIMI","adult",0
"BC009",35.6915922373594,-83.475835236658,5,"5/31/2000",31,5,2000,1,694.944,0,1,80,"count",NA,NA,1,1,"80_1","NCT & CBS","DWRI","adult",0
"BC009",35.6915922373594,-83.475835236658,5,"5/31/2000",31,5,2000,1,694.944,0,1,80,"count",NA,NA,1,1,"80_1","NCT & CBS","EWIL","adult",0
"BC009",35.6915922373594,-83.475835236658,5,"5/31/2000",31,5,2000,1,694.944,0,1,80,"count",NA,NA,1,1,"80_1","NCT & CBS","PGCO","adult",0
"BC009",35.6915922373594,-83.475835236658,5,"5/31/2000",31,5,2000,1,694.944,0,1,80,"count",NA,NA,1,1,"80_1","NCT & CBS","PJOR","adult",0
"BC009",35.6915922373594,-83.475835236658,5,"5/31/2000",31,5,2000,1,694.944,0,1,80,"count",NA,NA,1,1,"80_1","NCT & CBS","PLSE","adult",0
"BC009",35.6915922373594,-83.475835236658,1,"4/5/2001",5,4,2001,1,694.944,0,1,74,"count",NA,NA,1,1,"74_1","NCT & CBS","DFCO","adult",2
"BC009",35.6915922373594,-83.475835236658,1,"4/5/2001",5,4,2001,1,694.944,0,1,74,"count",NA,NA,1,1,"74_1","NCT & CBS","DIMI","adult",0
"BC009",35.6915922373594,-83.475835236658,1,"4/5/2001",5,4,2001,1,694.944,0,1,74,"count",NA,NA,1,1,"74_1","NCT & CBS","DWRI","adult",0
"BC009",35.6915922373594,-83.475835236658,1,"4/5/2001",5,4,2001,1,694.944,0,1,74,"count",NA,NA,1,1,"74_1","NCT & CBS","EWIL","adult",0
"BC009",35.6915922373594,-83.475835236658,1,"4/5/2001",5,4,2001,1,694.944,0,1,74,"count",NA,NA,1,1,"74_1","NCT & CBS","PGCO","adult",0
"BC009",35.6915922373594,-83.475835236658,1,"4/5/2001",5,4,2001,1,694.944,0,1,74,"count",NA,NA,1,1,"74_1","NCT & CBS","PJOR","adult",0
"BC009",35.6915922373594,-83.475835236658,1,"4/5/2001",5,4,2001,1,694.944,0,1,74,"count",NA,NA,1,1,"74_1","NCT & CBS","PLSE","adult",1
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2001",18,4,2001,1,694.944,0,1,78,"count",NA,NA,1,1,"78_1","NCT & CBS","DFCO","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2001",18,4,2001,1,694.944,0,1,78,"count",NA,NA,1,1,"78_1","NCT & CBS","DIMI","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2001",18,4,2001,1,694.944,0,1,78,"count",NA,NA,1,1,"78_1","NCT & CBS","DWRI","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2001",18,4,2001,1,694.944,0,1,78,"count",NA,NA,1,1,"78_1","NCT & CBS","EWIL","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2001",18,4,2001,1,694.944,0,1,78,"count",NA,NA,1,1,"78_1","NCT & CBS","PGCO","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2001",18,4,2001,1,694.944,0,1,78,"count",NA,NA,1,1,"78_1","NCT & CBS","PJOR","adult",0
"BC009",35.6915922373594,-83.475835236658,2,"4/18/2001",18,4,2001,1,694.944,0,1,78,"count",NA,NA,1,1,"78_1","NCT & CBS","PLSE","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/1/2001",1,5,2001,1,694.944,0,1,71,"count",NA,NA,1,1,"71_1","NCT & CBS","DFCO","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/1/2001",1,5,2001,1,694.944,0,1,71,"count",NA,NA,1,1,"71_1","NCT & CBS","DIMI","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/1/2001",1,5,2001,1,694.944,0,1,71,"count",NA,NA,1,1,"71_1","NCT & CBS","DWRI","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/1/2001",1,5,2001,1,694.944,0,1,71,"count",NA,NA,1,1,"71_1","NCT & CBS","EWIL","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/1/2001",1,5,2001,1,694.944,0,1,71,"count",NA,NA,1,1,"71_1","NCT & CBS","PGCO","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/1/2001",1,5,2001,1,694.944,0,1,71,"count",NA,NA,1,1,"71_1","NCT & CBS","PJOR","adult",0
"BC009",35.6915922373594,-83.475835236658,3,"5/1/2001",1,5,2001,1,694.944,0,1,71,"count",NA,NA,1,1,"71_1","NCT & CBS","PLSE","adult",0
"BC009",35.6915922373594,-83.475835236658,4,"5/15/2001",15,5,2001,1,694.944,0,1,76,"count",NA,NA,1,1,"76_1","NCT & CBS","DFCO","adult",0
"BC009",35.6915922373594,-83.475835236658,4,"5/15/2001",15,5,2001,1,694.944,0,1,76,"count",NA,NA,1,1,"76_1","NCT & CBS","DIMI","adult",0
"BC009",35.6915922373594,-83.475835236658,4,"5/15/2001",15,5,2001,1,694.944,0,1,76,"count",NA,NA,1,1,"76_1","NCT & CBS","DWRI","adult",0
"BC009",35.6915922373594,-83.475835236658,4,"5/15/2001",15,5,2001,1,694.944,0,1,76,"count",NA,NA,1,1,"76_1","NCT & CBS","EWIL","adult",0
"BC009",35.6915922373594,-83.475835236658,4,"5/15/2001",15,5,2001,1,694.944,0,1,76,"count",NA,NA,1,1,"76_1","NCT & CBS","PGCO","adult",0
"BC009",35.6915922373594,-83.475835236658,4,"5/15/2001",15,5,2001,1,694.944,0,1,76,"count",NA,NA,1,1,"76_1","NCT & CBS","PJOR","adult",0
"BC009",35.6915922373594,-83.475835236658,4,"5/15/2001",15,5,2001,1,694.944,0,1,76,"count",NA,NA,1,1,"76_1","NCT & CBS","PLSE","adult",0
"BC009",35.6915922373594,-83.475835236658,5,"6/3/2001",3,6,2001,1,694.944,0,1,73,"count",NA,NA,1,1,"73_1","NCT & CBS","DFCO","adult",1
"BC009",35.6915922373594,-83.475835236658,5,"6/3/2001",3,6,2001,1,694.944,0,1,73,"count",NA,NA,1,1,"73_1","NCT & CBS","DIMI","adult",0
"BC009",35.6915922373594,-83.475835236658,5,"6/3/2001",3,6,2001,1,694.944,0,1,73,"count",NA,NA,1,1,"73_1","NCT & CBS","DWRI","adult",0
"BC009",35.6915922373594,-83.475835236658,5,"6/3/2001",3,6,2001,1,694.944,0,1,73,"count",NA,NA,1,1,"73_1","NCT & CBS","EWIL","adult",0
"BC009",35.6915922373594,-83.475835236658,5,"6/3/2001",3,6,2001,1,694.944,0,1,73,"count",NA,NA,1,1,"73_1","NCT & CBS","PGCO","adult",0
"BC009",35.6915922373594,-83.475835236658,5,"6/3/2001",3,6,2001,1,694.944,0,1,73,"count",NA,NA,1,1,"73_1","NCT & CBS","PJOR","adult",0
"BC009",35.6915922373594,-83.475835236658,5,"6/3/2001",3,6,2001,1,694.944,0,1,73,"count",NA,NA,1,1,"73_1","NCT & CBS","PLSE","adult",0
"BC010",35.6933862121386,-83.4717508216447,1,"3/31/2000",31,3,2000,1,768.096,1,0,89,"count",NA,NA,1,1,"89_1","NCT & CBS","DFCO","adult",0
"BC010",35.6933862121386,-83.4717508216447,1,"3/31/2000",31,3,2000,1,768.096,1,0,89,"count",NA,NA,1,1,"89_1","NCT & CBS","DIMI","adult",0
"BC010",35.6933862121386,-83.4717508216447,1,"3/31/2000",31,3,2000,1,768.096,1,0,89,"count",NA,NA,1,1,"89_1","NCT & CBS","DWRI","adult",0
"BC010",35.6933862121386,-83.4717508216447,1,"3/31/2000",31,3,2000,1,768.096,1,0,89,"count",NA,NA,1,1,"89_1","NCT & CBS","EWIL","adult",0
"BC010",35.6933862121386,-83.4717508216447,1,"3/31/2000",31,3,2000,1,768.096,1,0,89,"count",NA,NA,1,1,"89_1","NCT & CBS","PGCO","adult",0
"BC010",35.6933862121386,-83.4717508216447,1,"3/31/2000",31,3,2000,1,768.096,1,0,89,"count",NA,NA,1,1,"89_1","NCT & CBS","PJOR","adult",0
"BC010",35.6933862121386,-83.4717508216447,1,"3/31/2000",31,3,2000,1,768.096,1,0,89,"count",NA,NA,1,1,"89_1","NCT & CBS","PLSE","adult",4
"BC010",35.6933862121386,-83.4717508216447,2,"4/18/2000",18,4,2000,1,768.096,1,0,87,"count",NA,NA,1,1,"87_1","NCT & CBS","DFCO","adult",0
"BC010",35.6933862121386,-83.4717508216447,2,"4/18/2000",18,4,2000,1,768.096,1,0,87,"count",NA,NA,1,1,"87_1","NCT & CBS","DIMI","adult",0
"BC010",35.6933862121386,-83.4717508216447,2,"4/18/2000",18,4,2000,1,768.096,1,0,87,"count",NA,NA,1,1,"87_1","NCT & CBS","DWRI","adult",0
"BC010",35.6933862121386,-83.4717508216447,2,"4/18/2000",18,4,2000,1,768.096,1,0,87,"count",NA,NA,1,1,"87_1","NCT & CBS","EWIL","adult",0
"BC010",35.6933862121386,-83.4717508216447,2,"4/18/2000",18,4,2000,1,768.096,1,0,87,"count",NA,NA,1,1,"87_1","NCT & CBS","PGCO","adult",0
"BC010",35.6933862121386,-83.4717508216447,2,"4/18/2000",18,4,2000,1,768.096,1,0,87,"count",NA,NA,1,1,"87_1","NCT & CBS","PJOR","adult",0
"BC010",35.6933862121386,-83.4717508216447,2,"4/18/2000",18,4,2000,1,768.096,1,0,87,"count",NA,NA,1,1,"87_1","NCT & CBS","PLSE","adult",0
"BC010",35.6933862121386,-83.4717508216447,3,"5/3/2000",3,5,2000,1,768.096,1,0,82,"count",NA,NA,1,1,"82_1","NCT & CBS","DFCO","adult",0
"BC010",35.6933862121386,-83.4717508216447,3,"5/3/2000",3,5,2000,1,768.096,1,0,82,"count",NA,NA,1,1,"82_1","NCT & CBS","DIMI","adult",0
"BC010",35.6933862121386,-83.4717508216447,3,"5/3/2000",3,5,2000,1,768.096,1,0,82,"count",NA,NA,1,1,"82_1","NCT & CBS","DWRI","adult",0
"BC010",35.6933862121386,-83.4717508216447,3,"5/3/2000",3,5,2000,1,768.096,1,0,82,"count",NA,NA,1,1,"82_1","NCT & CBS","EWIL","adult",0
"BC010",35.6933862121386,-83.4717508216447,3,"5/3/2000",3,5,2000,1,768.096,1,0,82,"count",NA,NA,1,1,"82_1","NCT & CBS","PGCO","adult",1
"BC010",35.6933862121386,-83.4717508216447,3,"5/3/2000",3,5,2000,1,768.096,1,0,82,"count",NA,NA,1,1,"82_1","NCT & CBS","PJOR","adult",0
"BC010",35.6933862121386,-83.4717508216447,3,"5/3/2000",3,5,2000,1,768.096,1,0,82,"count",NA,NA,1,1,"82_1","NCT & CBS","PLSE","adult",0
"BC010",35.6933862121386,-83.4717508216447,4,"5/14/2000",14,5,2000,1,768.096,1,0,85,"count",NA,NA,1,1,"85_1","NCT & CBS","DFCO","adult",0
"BC010",35.6933862121386,-83.4717508216447,4,"5/14/2000",14,5,2000,1,768.096,1,0,85,"count",NA,NA,1,1,"85_1","NCT & CBS","DIMI","adult",0
"BC010",35.6933862121386,-83.4717508216447,4,"5/14/2000",14,5,2000,1,768.096,1,0,85,"count",NA,NA,1,1,"85_1","NCT & CBS","DWRI","adult",0
"BC010",35.6933862121386,-83.4717508216447,4,"5/14/2000",14,5,2000,1,768.096,1,0,85,"count",NA,NA,1,1,"85_1","NCT & CBS","EWIL","adult",0
"BC010",35.6933862121386,-83.4717508216447,4,"5/14/2000",14,5,2000,1,768.096,1,0,85,"count",NA,NA,1,1,"85_1","NCT & CBS","PGCO","adult",0
"BC010",35.6933862121386,-83.4717508216447,4,"5/14/2000",14,5,2000,1,768.096,1,0,85,"count",NA,NA,1,1,"85_1","NCT & CBS","PJOR","adult",0
"BC010",35.6933862121386,-83.4717508216447,4,"5/14/2000",14,5,2000,1,768.096,1,0,85,"count",NA,NA,1,1,"85_1","NCT & CBS","PLSE","adult",0
"BC010",35.6933862121386,-83.4717508216447,5,"5/31/2000",31,5,2000,1,768.096,1,0,90,"count",NA,NA,1,1,"90_1","NCT & CBS","DFCO","adult",0
"BC010",35.6933862121386,-83.4717508216447,5,"5/31/2000",31,5,2000,1,768.096,1,0,90,"count",NA,NA,1,1,"90_1","NCT & CBS","DIMI","adult",0
"BC010",35.6933862121386,-83.4717508216447,5,"5/31/2000",31,5,2000,1,768.096,1,0,90,"count",NA,NA,1,1,"90_1","NCT & CBS","DWRI","adult",0
"BC010",35.6933862121386,-83.4717508216447,5,"5/31/2000",31,5,2000,1,768.096,1,0,90,"count",NA,NA,1,1,"90_1","NCT & CBS","EWIL","adult",0
"BC010",35.6933862121386,-83.4717508216447,5,"5/31/2000",31,5,2000,1,768.096,1,0,90,"count",NA,NA,1,1,"90_1","NCT & CBS","PGCO","adult",0
"BC010",35.6933862121386,-83.4717508216447,5,"5/31/2000",31,5,2000,1,768.096,1,0,90,"count",NA,NA,1,1,"90_1","NCT & CBS","PJOR","adult",0
"BC010",35.6933862121386,-83.4717508216447,5,"5/31/2000",31,5,2000,1,768.096,1,0,90,"count",NA,NA,1,1,"90_1","NCT & CBS","PLSE","adult",0
